frame,timestamp,side,cx,cy,length,angle_deg,brightness,color
346,5.766666666666667,left,483.17,199.706,37.286,166.03,0.9,1
346,5.766666666666667,right,526.705,202.916,34.01,-17.342,0.9,1
347,5.783333333333333,left,582.687,226.254,20.154,164.204,0.95,0
347,5.783333333333333,right,596.05,226.67,18.219,-14.821,0.95,0
347,5.783333333333333,left,248.936,215.711,35.409,187.452,0.9,1
347,5.783333333333333,right,314.596,212.291,38.33,12.84,0.9,1
347,5.783333333333333,left,483.684,199.784,38.8,168.368,0.9,1
347,5.783333333333333,right,526.303,202.293,34.288,-17.387,0.9,1
348,5.8,left,583.478,226.153,17.079,162.166,0.95,0
348,5.8,right,595.215,227.148,18.939,-15.729,0.95,0
348,5.8,left,249.799,214.869,33.905,190.312,0.9,1
348,5.8,right,315.852,212.591,36.63,7.849,0.9,1
348,5.8,left,486.109,199.58,36.949,165.956,0.9,1
348,5.8,right,526.376,202.918,34.432,-13.831,0.9,1
349,5.816666666666666,left,584.463,226.066,20.778,167.273,0.95,0
349,5.816666666666666,left,252.434,216.456,33.729,189.357,0.9,1
349,5.816666666666666,right,317.32,213.865,35.645,9.711,0.9,1
349,5.816666666666666,left,486.534,199.762,37.555,164.6,0.9,1
349,5.816666666666666,right,527.896,202.935,35.163,-14.408,0.9,1
350,5.833333333333333,left,584.908,226.643,18.749,157.484,0.95,0
350,5.833333333333333,left,252.503,214.494,34.908,190.11,0.9,1
350,5.833333333333333,right,319.335,212.312,37.699,6.27,0.9,1
350,5.833333333333333,left,489.211,199.259,37.41,164.999,0.9,1
350,5.833333333333333,right,526.783,202.855,34.813,-18.059,0.9,1
350,5.833333333333333,distractor,589.951,62.925,7.352,78.595,0.35,0
352,5.866666666666666,left,585.48,226.72,19.068,162.754,0.95,0
352,5.866666666666666,left,255.197,214.865,34.113,185.602,0.9,1
352,5.866666666666666,right,322.091,212.405,37.253,9.268,0.9,1
352,5.866666666666666,left,491.216,198.833,39.081,161.917,0.9,1
352,5.866666666666666,right,530.36,204.302,33.382,-13.314,0.9,1
353,5.883333333333334,left,586.812,226.458,20.27,164.923,0.95,0
353,5.883333333333334,left,256.413,215.175,35.038,189.888,0.9,1
353,5.883333333333334,right,323.585,213.85,37.281,8.454,0.9,1
353,5.883333333333334,left,492.785,199.726,37.249,167.421,0.9,1
353,5.883333333333334,right,530.382,203.11,34.542,-15.99,0.9,1
354,5.9,left,587.56,225.961,17.351,164.535,0.95,0
354,5.9,left,256.179,213.14,34.116,192.34,0.9,1
354,5.9,right,325.927,213.538,38.183,6.403,0.9,1
354,5.9,left,495.05,199.379,36.818,167.486,0.9,1
354,5.9,right,530.051,203.393,34.092,-14.244,0.9,1
355,5.916666666666667,left,587.67,226.741,19.159,159.984,0.95,0
355,5.916666666666667,left,258.094,214.086,34.01,191.153,0.9,1
355,5.916666666666667,right,326.961,213.275,37.594,9.856,0.9,1
355,5.916666666666667,left,495.106,199.365,38.641,166.261,0.9,1
355,5.916666666666667,right,531.343,204.497,33.753,-11.56,0.9,1
356,5.933333333333334,left,587.434,226.441,18.966,163.718,0.95,0
356,5.933333333333334,left,258.468,214.034,36.672,190.681,0.9,1
356,5.933333333333334,right,330.27,212.58,36.578,8.116,0.9,1
356,5.933333333333334,left,497.493,199.534,36.594,165.962,0.9,1
356,5.933333333333334,right,531.308,202.606,31.112,-14.081,0.9,1
357,5.95,left,587.73,226.938,18.59,161.616,0.95,0
357,5.95,left,259.917,214.673,34.522,188.574,0.9,1
357,5.95,right,331.509,212.296,36.479,7.053,0.9,1
357,5.95,left,498.687,201.134,38.055,167.739,0.9,1
357,5.95,right,530.937,203.874,32.729,-17.818,0.9,1
357,5.95,distractor,427.779,270.592,14.361,81.018,0.35,1
358,5.966666666666667,left,587.519,225.977,18.995,159.277,0.95,0
358,5.966666666666667,left,260.01,214.262,33.155,189.547,0.9,1
358,5.966666666666667,right,333.005,213.035,37.605,7.91,0.9,1
358,5.966666666666667,left,498.525,200.413,36.739,164.758,0.9,1
358,5.966666666666667,right,531.865,203.344,34.499,-13.837,0.9,1
359,5.983333333333333,left,587.877,227.255,17.867,168.091,0.95,0
359,5.983333333333333,left,262.267,214.642,34.847,190.058,0.9,1
359,5.983333333333333,right,334.712,212.831,38.11,5.397,0.9,1
359,5.983333333333333,left,500.406,198.667,35.301,166.204,0.9,1
359,5.983333333333333,right,532.312,203.696,33.83,-14.418,0.9,1
360,6.0,left,587.173,225.616,19.979,169.4,0.95,0
360,6.0,left,263.092,214.792,33.589,190.408,0.9,1
360,6.0,right,336.791,212.981,37.553,6.21,0.9,1
360,6.0,left,501.541,200.712,38.415,167.693,0.9,1
360,6.0,right,532.662,203.73,33.286,-15.451,0.9,1
361,6.016666666666667,right,546.377,214.93,20.769,-6.338,0.95,0
361,6.016666666666667,left,587.352,227.117,19.58,158.485,0.95,0
361,6.016666666666667,left,263.616,214.847,38.116,190.011,0.9,1
361,6.016666666666667,right,339.213,212.616,36.653,6.218,0.9,1
361,6.016666666666667,left,503.932,200.967,36.229,164.426,0.9,1
361,6.016666666666667,right,533.219,203.221,34.274,-16.883,0.9,1
362,6.033333333333333,right,548.747,214.604,18.448,-5.644,0.95,0
362,6.033333333333333,left,587.525,225.932,18.487,165.028,0.95,0
362,6.033333333333333,left,266.66,213.27,36.216,184.022,0.9,1
362,6.033333333333333,right,340.05,212.905,36.022,10.691,0.9,1
362,6.033333333333333,left,504.834,200.643,35.67,166.091,0.9,1
362,6.033333333333333,right,533.429,203.301,34.627,-14.106,0.9,1
363,6.05,right,550.601,215.627,18.121,1.521,0.95,0
363,6.05,left,265.561,215.31,33.179,188.845,0.9,1
363,6.05,right,342.333,214.524,38.318,8.691,0.9,1
363,6.05,left,505.741,199.908,35.613,163.76,0.9,1
363,6.05,right,533.604,203.37,33.342,-14.109,0.9,1
364,6.066666666666666,right,553.55,215.051,20.651,-2.696,0.95,0
364,6.066666666666666,left,268.494,214.498,34.356,191.637,0.9,1
364,6.066666666666666,right,343.908,212.746,38.382,8.038,0.9,1
364,6.066666666666666,left,506.877,201.083,35.048,165.666,0.9,1
364,6.066666666666666,right,533.11,203.899,34.345,-15.49,0.9,1
364,6.066666666666666,distractor,382.208,301.887,11.151,115.485,0.35,1
365,6.083333333333333,right,555.842,215.365,18.767,0.082,0.95,0
365,6.083333333333333,left,268.716,214.581,35.141,188.211,0.9,1
365,6.083333333333333,right,345.901,213.298,37.748,8.0,0.9,1
365,6.083333333333333,left,508.646,200.577,34.918,169.357,0.9,1
365,6.083333333333333,right,533.565,203.185,31.988,-17.298,0.9,1
366,6.1,right,557.111,214.778,19.808,-1.15,0.95,0
366,6.1,left,270.464,214.193,33.248,188.182,0.9,1
366,6.1,right,348.039,213.172,36.98,7.851,0.9,1
366,6.1,left,509.649,201.517,38.258,164.667,0.9,1
366,6.1,right,533.159,203.435,35.187,-14.946,0.9,1
367,6.116666666666666,right,559.36,215.89,17.227,-1.36,0.95,0
367,6.116666666666666,left,270.825,213.122,34.026,187.053,0.9,1
367,6.116666666666666,right,348.161,213.699,37.071,5.997,0.9,1
367,6.116666666666666,left,510.224,200.241,36.364,164.058,0.9,1
367,6.116666666666666,right,535.244,203.471,34.14,-16.633,0.9,1
368,6.133333333333334,right,561.556,215.544,17.963,-9.769,0.95,0
368,6.133333333333334,left,271.971,213.183,36.141,186.686,0.9,1
368,6.133333333333334,right,350.263,211.942,38.191,5.987,0.9,1
368,6.133333333333334,left,511.036,201.366,38.268,164.421,0.9,1
368,6.133333333333334,right,534.454,203.866,33.177,-16.473,0.9,1
369,6.15,right,563.974,215.353,19.738,-8.741,0.95,0
369,6.15,left,273.955,214.204,33.792,189.929,0.9,1
369,6.15,right,353.249,212.66,39.379,3.9,0.9,1
369,6.15,left,512.409,201.002,36.151,163.926,0.9,1
369,6.15,right,535.618,203.823,34.278,-16.616,0.9,1
370,6.166666666666667,right,566.716,214.916,17.897,-4.621,0.95,0
370,6.166666666666667,left,275.539,214.438,34.061,189.653,0.9,1
370,6.166666666666667,right,354.059,212.192,37.16,8.122,0.9,1
370,6.166666666666667,left,512.972,201.497,37.544,166.22,0.9,1
370,6.166666666666667,right,535.452,203.797,34.415,-10.536,0.9,1
371,6.183333333333334,right,568.321,215.988,19.506,-5.822,0.95,0
371,6.183333333333334,left,275.216,213.959,35.483,191.636,0.9,1
371,6.183333333333334,right,355.708,212.98,38.487,4.158,0.9,1
371,6.183333333333334,left,514.979,201.253,37.755,165.728,0.9,1
371,6.183333333333334,right,535.148,203.855,32.058,-16.385,0.9,1
371,6.183333333333334,distractor,382.516,277.623,9.261,100.555,0.35,0
372,6.2,right,570.707,215.345,19.148,-0.136,0.95,0
372,6.2,left,277.886,214.291,37.712,187.053,0.9,1
372,6.2,right,357.557,212.056,37.0,7.994,0.9,1
372,6.2,left,517.154,201.198,36.532,165.2,0.9,1
372,6.2,right,535.499,204.24,34.279,-13.774,0.9,1
373,6.216666666666667,right,571.244,215.602,17.515,-12.55,0.95,0
373,6.216666666666667,left,279.76,213.341,32.82,186.845,0.9,1
373,6.216666666666667,right,360.066,212.439,35.589,4.353,0.9,1
373,6.216666666666667,left,517.782,200.59,37.522,163.67,0.9,1
373,6.216666666666667,right,535.868,204.554,33.775,-14.992,0.9,1
374,6.233333333333333,right,573.666,216.307,19.348,-5.245,0.95,0
374,6.233333333333333,left,280.268,213.421,35.957,187.101,0.9,1
374,6.233333333333333,right,361.066,212.278,38.52,6.158,0.9,1
374,6.233333333333333,left,518.813,201.217,35.306,165.27,0.9,1
374,6.233333333333333,right,535.372,204.08,34.209,-13.982,0.9,1
375,6.25,right,575.466,216.618,18.327,-6.717,0.95,0
375,6.25,left,281.728,213.901,35.651,191.714,0.9,1
375,6.25,right,363.534,212.73,33.815,8.523,0.9,1
375,6.25,left,519.51,201.014,36.346,163.388,0.9,1
375,6.25,right,535.042,204.637,32.714,-15.802,0.9,1
376,6.266666666666667,right,576.904,215.755,18.773,-6.818,0.95,0
376,6.266666666666667,left,283.573,214.378,33.69,189.07,0.9,1
376,6.266666666666667,right,365.89,213.093,36.552,5.233,0.9,1
376,6.266666666666667,left,520.333,201.793,38.47,162.655,0.9,1
376,6.266666666666667,right,535.98,204.657,34.511,-12.824,0.9,1
377,6.283333333333333,left,537.816,215.07,18.277,174.585,0.95,0
377,6.283333333333333,right,578.311,215.546,20.475,-7.223,0.95,0
377,6.283333333333333,left,283.986,213.951,35.443,186.849,0.9,1
377,6.283333333333333,right,368.11,213.853,36.583,7.918,0.9,1
377,6.283333333333333,left,521.271,201.845,36.543,161.478,0.9,1
377,6.283333333333333,right,537.448,204.255,33.053,-15.449,0.9,1
378,6.3,left,540.062,216.07,17.578,168.351,0.95,0
378,6.3,right,579.744,216.33,20.619,-6.005,0.95,0
378,6.3,left,286.756,213.168,37.518,186.987,0.9,1
378,6.3,right,369.643,212.921,35.955,5.66,0.9,1
378,6.3,left,520.743,201.614,37.576,165.719,0.9,1
378,6.3,right,536.702,205.113,32.967,-16.828,0.9,1
378,6.3,distractor,428.149,384.52,11.814,115.424,0.35,1
379,6.316666666666666,left,541.763,215.378,19.214,166.42,0.95,0
379,6.316666666666666,right,580.964,215.587,21.933,-4.506,0.95,0
379,6.316666666666666,left,286.928,214.307,35.591,183.804,0.9,1
379,6.316666666666666,right,371.937,212.46,34.722,6.102,0.9,1
379,6.316666666666666,left,523.505,202.08,35.81,164.125,0.9,1
379,6.316666666666666,right,535.02,205.668,32.132,-16.041,0.9,1
380,6.333333333333333,left,544.111,215.779,18.658,166.646,0.95,0
380,6.333333333333333,right,582.583,215.501,16.436,-14.33,0.95,0
380,6.333333333333333,left,288.139,213.306,34.142,185.099,0.9,1
380,6.333333333333333,right,373.734,212.508,37.864,4.728,0.9,1
380,6.333333333333333,left,523.791,201.484,34.788,169.77,0.9,1
380,6.333333333333333,right,534.692,204.96,33.572,-13.875,0.9,1
381,6.35,left,546.103,215.726,17.855,164.531,0.95,0
381,6.35,right,583.101,217.085,19.003,-5.586,0.95,0
381,6.35,left,290.326,215.022,37.277,187.947,0.9,1
381,6.35,right,375.369,213.365,36.838,7.425,0.9,1
381,6.35,left,525.572,201.737,33.884,166.143,0.9,1
381,6.35,right,535.848,205.07,36.033,-12.769,0.9,1
382,6.366666666666666,left,549.575,215.101,18.35,172.285,0.95,0
382,6.366666666666666,right,583.267,216.027,16.028,-11.659,0.95,0
382,6.366666666666666,left,292.506,213.891,34.414,188.568,0.9,1
382,6.366666666666666,right,378.197,211.774,37.808,2.849,0.9,1
382,6.366666666666666,left,526.564,202.159,36.081,164.116,0.9,1
382,6.366666666666666,right,535.033,204.99,31.689,-14.571,0.9,1
383,6.383333333333334,left,550.831,215.764,17.169,170.253,0.95,0
383,6.383333333333334,right,585.479,216.155,18.353,-13.966,0.95,0
383,6.383333333333334,left,292.163,213.261,36.524,181.423,0.9,1
383,6.383333333333334,right,378.742,212.836,36.404,5.675,0.9,1
383,6.383333333333334,left,525.98,199.85,36.104,165.632,0.9,1
383,6.383333333333334,right,536.526,205.494,32.694,-17.214,0.9,1
384,6.4,left,552.279,215.163,21.958,169.916,0.95,0
384,6.4,right,585.531,217.022,19.219,-19.689,0.95,0
384,6.4,left,294.196,213.919,35.9,184.389,0.9,1
384,6.4,right,380.628,212.147,35.69,4.32,0.9,1
384,6.4,left,526.702,201.456,35.173,166.933,0.9,1
384,6.4,right,536.086,204.777,31.631,-12.928,0.9,1
385,6.416666666666667,left,554.401,217.086,18.377,173.314,0.95,0
385,6.416666666666667,right,586.241,217.459,19.556,-15.316,0.95,0
385,6.416666666666667,left,296.779,213.974,34.672,185.903,0.9,1
385,6.416666666666667,right,382.333,213.209,37.074,1.973,0.9,1
385,6.416666666666667,left,528.2,201.803,35.267,165.68,0.9,1
385,6.416666666666667,right,536.766,204.968,33.05,-13.578,0.9,1
385,6.416666666666667,distractor,199.291,366.726,5.576,102.91,0.35,0
386,6.433333333333334,left,558.095,214.858,19.445,164.4,0.95,0
386,6.433333333333334,right,587.545,216.869,19.122,-11.572,0.95,0
386,6.433333333333334,left,298.012,212.086,34.451,186.872,0.9,1
386,6.433333333333334,right,384.374,212.439,37.577,3.243,0.9,1
386,6.433333333333334,left,529.23,202.108,36.116,164.0,0.9,1
387,6.45,left,559.411,215.805,18.919,164.435,0.95,0
387,6.45,right,588.71,216.446,18.762,-11.197,0.95,0
387,6.45,left,299.25,215.598,36.33,184.517,0.9,1
387,6.45,right,386.691,213.253,37.77,3.733,0.9,1
387,6.45,left,530.535,202.907,36.352,165.465,0.9,1
388,6.466666666666667,left,561.533,215.722,18.768,167.404,0.95,0
388,6.466666666666667,right,588.562,216.066,16.402,-18.794,0.95,0
388,6.466666666666667,left,300.327,214.36,35.348,182.445,0.9,1
388,6.466666666666667,right,388.474,212.061,37.038,4.205,0.9,1
388,6.466666666666667,left,530.331,202.113,34.981,164.729,0.9,1
389,6.483333333333333,left,562.793,216.332,19.321,164.628,0.95,0
389,6.483333333333333,right,589.025,217.065,17.543,-12.456,0.95,0
389,6.483333333333333,left,302.025,213.672,34.26,184.817,0.9,1
389,6.483333333333333,right,389.712,212.82,36.538,5.257,0.9,1
389,6.483333333333333,left,530.777,202.438,35.758,165.726,0.9,1
390,6.5,left,564.839,216.113,19.298,171.035,0.95,0
390,6.5,right,589.261,216.862,18.699,-12.786,0.95,0
390,6.5,left,303.932,213.645,37.263,188.738,0.9,1
390,6.5,right,391.735,212.419,37.625,1.642,0.9,1
390,6.5,left,531.983,202.805,34.246,165.574,0.9,1
391,6.516666666666667,left,565.42,216.745,17.393,164.454,0.95,0
391,6.516666666666667,right,590.676,216.533,17.931,-13.946,0.95,0
391,6.516666666666667,left,305.581,214.407,33.826,182.144,0.9,1
391,6.516666666666667,right,393.537,213.604,35.661,0.16,0.9,1
391,6.516666666666667,left,532.48,202.197,35.38,162.943,0.9,1
392,6.533333333333333,left,567.189,216.628,20.263,167.349,0.95,0
392,6.533333333333333,right,590.446,216.612,17.243,-16.204,0.95,0
392,6.533333333333333,left,307.168,212.77,36.23,183.713,0.9,1
392,6.533333333333333,right,395.252,213.062,35.39,2.151,0.9,1
392,6.533333333333333,left,533.133,202.645,36.451,164.192,0.9,1
392,6.533333333333333,distractor,193.23,172.219,12.271,106.149,0.35,0
393,6.55,left,568.8,216.862,16.249,162.342,0.95,0
393,6.55,right,591.354,217.404,18.399,-13.769,0.95,0
393,6.55,left,307.958,213.971,35.863,187.245,0.9,1
393,6.55,right,398.322,213.146,38.693,6.137,0.9,1
393,6.55,left,534.317,201.833,35.505,162.78,0.9,1
394,6.566666666666666,left,569.801,215.466,19.513,168.1,0.95,0
394,6.566666666666666,right,589.565,217.334,17.78,-14.742,0.95,0
394,6.566666666666666,left,309.353,213.74,35.089,183.477,0.9,1
394,6.566666666666666,right,399.078,211.831,37.345,4.493,0.9,1
394,6.566666666666666,left,535.098,200.812,35.878,165.378,0.9,1
395,6.583333333333333,left,570.899,215.763,19.471,162.327,0.95,0
395,6.583333333333333,right,590.947,216.366,18.563,-17.396,0.95,0
395,6.583333333333333,left,311.048,213.952,35.487,184.212,0.9,1
395,6.583333333333333,right,401.253,212.772,36.413,0.048,0.9,1
395,6.583333333333333,left,534.537,202.393,36.36,166.003,0.9,1
396,6.6,left,574.074,217.299,20.556,165.612,0.95,0
396,6.6,right,590.636,217.038,19.99,-12.776,0.95,0
396,6.6,left,313.016,214.246,36.221,179.795,0.9,1
396,6.6,right,403.173,212.657,38.158,3.217,0.9,1
396,6.6,left,536.246,202.712,34.018,161.768,0.9,1
397,6.616666666666666,left,573.822,217.194,17.037,160.572,0.95,0
397,6.616666666666666,right,589.507,216.867,17.356,-19.438,0.95,0
397,6.616666666666666,left,314.508,213.659,35.781,181.565,0.9,1
397,6.616666666666666,right,405.12,212.422,37.285,2.747,0.9,1
397,6.616666666666666,left,537.068,202.148,36.761,165.556,0.9,1
398,6.633333333333334,left,574.727,216.605,18.806,165.633,0.95,0
398,6.633333333333334,right,588.887,216.889,17.642,-17.969,0.95,0
398,6.633333333333334,left,316.84,212.753,36.806,184.085,0.9,1
398,6.633333333333334,right,407.542,212.493,36.909,1.313,0.9,1
398,6.633333333333334,left,536.588,203.524,36.535,168.003,0.9,1
399,6.65,left,574.629,217.096,15.371,155.17,0.95,0
399,6.65,right,588.322,217.522,17.192,-15.585,0.95,0
399,6.65,left,318.579,210.968,36.442,182.567,0.9,1
399,6.65,right,408.585,213.359,36.682,1.734,0.9,1
399,6.65,left,537.803,202.508,35.415,162.035,0.9,1
399,6.65,distractor,202.226,206.655,10.856,61.216,0.35,1
400,6.666666666666667,left,576.932,216.999,20.523,162.642,0.95,0
400,6.666666666666667,right,588.226,218.073,17.273,-16.299,0.95,0
400,6.666666666666667,left,320.038,212.968,36.22,182.661,0.9,1
400,6.666666666666667,right,410.799,212.974,37.861,4.095,0.9,1
400,6.666666666666667,left,538.49,202.86,36.65,162.981,0.9,1
401,6.683333333333334,left,577.55,216.339,17.913,168.668,0.95,0
401,6.683333333333334,right,586.778,218.195,16.794,-14.235,0.95,0
401,6.683333333333334,left,321.959,213.073,37.761,184.435,0.9,1
401,6.683333333333334,right,412.538,213.459,36.472,0.724,0.9,1
401,6.683333333333334,left,538.349,203.618,34.266,164.571,0.9,1
402,6.7,left,578.331,216.775,20.602,163.039,0.95,0
402,6.7,right,587.102,218.447,18.691,-14.854,0.95,0
402,6.7,left,322.704,213.889,36.719,182.833,0.9,1
402,6.7,right,415.108,212.1,35.721,-0.949,0.9,1
402,6.7,left,538.283,202.648,34.497,166.176,0.9,1
403,6.716666666666667,left,577.223,216.609,19.015,157.262,0.95,0
403,6.716666666666667,right,586.689,217.729,18.326,-15.583,0.95,0
403,6.716666666666667,left,325.236,213.609,35.593,183.974,0.9,1
403,6.716666666666667,right,417.227,213.293,37.258,0.623,0.9,1
403,6.716666666666667,left,539.501,203.688,35.834,163.859,0.9,1
404,6.733333333333333,left,579.517,216.774,18.64,162.992,0.95,0
404,6.733333333333333,right,586.34,218.296,16.745,-16.781,0.95,0
404,6.733333333333333,left,326.629,212.045,37.728,180.969,0.9,1
404,6.733333333333333,right,418.318,212.258,36.373,-0.079,0.9,1
404,6.733333333333333,left,540.808,201.998,33.736,164.964,0.9,1
405,6.75,left,579.803,217.407,18.809,159.556,0.95,0
405,6.75,left,327.409,213.499,37.613,181.543,0.9,1
405,6.75,right,419.663,212.969,37.396,-0.792,0.9,1
405,6.75,left,540.663,203.336,35.759,164.343,0.9,1
406,6.766666666666667,left,580.862,216.585,18.423,164.77,0.95,0
406,6.766666666666667,left,329.644,213.786,35.331,183.061,0.9,1
406,6.766666666666667,right,421.555,212.305,38.466,0.604,0.9,1
406,6.766666666666667,left,541.08,203.806,33.901,162.68,0.9,1
406,6.766666666666667,distractor,144.52,62.458,14.971,69.727,0.35,0
407,6.783333333333333,left,579.988,217.337,18.723,161.871,0.95,0
407,6.783333333333333,left,332.245,213.698,37.605,182.493,0.9,1
407,6.783333333333333,right,423.316,213.049,36.106,-0.678,0.9,1
407,6.783333333333333,left,541.986,203.312,36.322,166.836,0.9,1
408,6.8,left,580.482,217.495,19.51,170.23,0.95,0
408,6.8,left,332.141,212.58,36.11,180.905,0.9,1
408,6.8,right,424.856,212.139,36.726,-1.885,0.9,1
408,6.8,left,542.442,203.128,35.53,165.238,0.9,1
409,6.816666666666666,left,580.427,217.502,17.66,166.592,0.95,0
409,6.816666666666666,left,334.831,213.368,34.469,179.789,0.9,1
409,6.816666666666666,right,426.742,213.186,37.062,-1.52,0.9,1
409,6.816666666666666,left,541.835,203.482,32.912,163.307,0.9,1
410,6.833333333333333,left,580.104,217.616,21.417,160.48,0.95,0
410,6.833333333333333,left,337.809,214.219,37.194,177.976,0.9,1
410,6.833333333333333,right,427.73,213.004,35.556,-2.244,0.9,1
410,6.833333333333333,left,542.146,202.197,32.226,163.847,0.9,1
410,6.833333333333333,right,228.559,203.986,31.046,15.281,0.9,1
411,6.85,left,580.109,216.819,17.466,162.257,0.95,0
411,6.85,left,338.633,213.093,34.827,182.426,0.9,1
411,6.85,right,431.192,213.625,37.69,-1.947,0.9,1
411,6.85,left,543.052,203.012,33.406,165.984,0.9,1
411,6.85,right,228.986,204.628,33.049,16.762,0.9,1
412,6.866666666666666,left,580.292,218.369,18.008,158.203,0.95,0
412,6.866666666666666,left,339.902,213.578,36.485,180.226,0.9,1
412,6.866666666666666,right,431.78,212.357,34.995,-2.805,0.9,1
412,6.866666666666666,left,543.106,203.798,34.985,166.84,0.9,1
412,6.866666666666666,right,230.549,204.388,32.679,17.364,0.9,1
413,6.883333333333334,distractor,98.604,90.273,8.54,98.874,0.35,1
414,6.9,left,579.31,218.528,18.09,160.026,0.95,0
414,6.9,left,342.614,212.449,35.988,180.548,0.9,1
414,6.9,right,434.918,213.0,34.952,-2.86,0.9,1
414,6.9,left,544.455,205.003,33.959,159.864,0.9,1
414,6.9,right,229.476,204.302,34.244,15.433,0.9,1
415,6.916666666666667,left,579.092,217.135,16.255,162.567,0.95,0
415,6.916666666666667,left,345.304,212.215,34.757,179.307,0.9,1
415,6.916666666666667,right,436.322,212.411,37.39,0.854,0.9,1
415,6.916666666666667,left,545.448,204.464,33.702,161.964,0.9,1
415,6.916666666666667,right,230.99,203.558,32.295,16.993,0.9,1
416,6.933333333333334,left,577.954,217.289,17.327,165.415,0.95,0
416,6.933333333333334,left,347.667,213.279,38.938,179.923,0.9,1
416,6.933333333333334,right,438.634,213.8,37.957,-0.738,0.9,1
416,6.933333333333334,right,231.565,204.307,33.628,13.889,0.9,1
417,6.95,left,578.172,218.523,17.064,162.061,0.95,0
417,6.95,left,349.115,213.303,37.186,179.838,0.9,1
417,6.95,right,441.53,213.013,34.392,-1.142,0.9,1
417,6.95,right,230.321,204.204,32.549,15.55,0.9,1
418,6.966666666666667,left,577.98,218.677,18.421,169.06,0.95,0
418,6.966666666666667,left,350.096,213.139,37.522,181.474,0.9,1
418,6.966666666666667,right,442.992,212.219,34.232,-4.509,0.9,1
418,6.966666666666667,right,231.919,203.695,33.731,15.144,0.9,1
419,6.983333333333333,left,352.947,212.418,35.612,180.775,0.9,1
419,6.983333333333333,right,444.853,213.795,38.734,0.201,0.9,1
419,6.983333333333333,right,232.407,203.28,34.819,18.044,0.9,1
420,7.0,left,354.736,214.268,36.728,179.031,0.9,1
420,7.0,right,445.569,212.51,35.245,-1.089,0.9,1
420,7.0,right,233.314,203.503,32.758,15.829,0.9,1
420,7.0,distractor,46.701,271.251,8.56,83.046,0.35,0
421,7.016666666666667,right,242.227,232.071,20.44,16.138,0.92,0
421,7.016666666666667,left,355.483,213.692,36.056,176.941,0.9,1
421,7.016666666666667,right,448.448,212.127,37.181,-0.794,0.9,1
421,7.016666666666667,right,232.894,203.072,31.969,18.01,0.9,1
422,7.033333333333333,right,242.891,232.033,22.374,14.902,0.92,0
422,7.033333333333333,left,359.164,213.418,35.76,179.256,0.9,1
422,7.033333333333333,right,449.337,213.01,36.47,-6.597,0.9,1
422,7.033333333333333,right,233.168,204.1,34.172,16.072,0.9,1
423,7.05,right,242.796,233.94,20.646,19.517,0.92,0
423,7.05,left,360.678,212.928,36.384,178.297,0.9,1
423,7.05,right,450.318,213.274,35.909,-2.207,0.9,1
423,7.05,right,234.554,203.449,35.753,18.128,0.9,1
424,7.066666666666666,right,243.551,232.484,20.475,16.402,0.92,0
424,7.066666666666666,left,362.349,212.785,36.113,177.768,0.9,1
424,7.066666666666666,right,452.919,211.776,36.832,-5.848,0.9,1
424,7.066666666666666,right,234.091,203.412,34.016,13.446,0.9,1
425,7.083333333333333,right,243.8,233.267,18.927,17.639,0.92,0
425,7.083333333333333,left,362.922,212.765,36.558,179.021,0.9,1
425,7.083333333333333,right,454.511,212.696,37.191,-3.704,0.9,1
425,7.083333333333333,right,235.601,203.421,35.392,17.056,0.9,1
426,7.1,right,243.538,230.918,23.053,10.966,0.92,0
426,7.1,left,365.822,212.729,35.194,175.091,0.9,1
426,7.1,right,456.284,213.333,36.251,-3.134,0.9,1
426,7.1,right,236.132,203.492,32.118,18.905,0.9,1
427,7.116666666666666,distractor,480.428,305.037,12.749,71.008,0.35,0
428,7.133333333333334,right,244.985,231.403,21.447,17.662,0.92,0
428,7.133333333333334,left,368.865,212.078,35.089,176.227,0.9,1
428,7.133333333333334,right,459.133,213.026,37.4,-2.957,0.9,1
428,7.133333333333334,right,236.665,203.817,33.64,13.384,0.9,1
429,7.15,right,244.104,232.055,21.248,11.943,0.92,0
429,7.15,left,370.772,212.84,35.893,178.306,0.9,1
429,7.15,right,461.133,213.619,34.19,-4.48,0.9,1
429,7.15,right,237.955,204.573,36.962,15.62,0.9,1
430,7.166666666666667,right,243.851,233.09,21.417,14.378,0.92,0
430,7.166666666666667,left,372.854,211.754,36.705,176.475,0.9,1
430,7.166666666666667,right,462.215,213.568,38.485,-5.124,0.9,1
430,7.166666666666667,right,237.541,202.941,35.248,14.57,0.9,1
431,7.183333333333334,right,246.094,231.631,21.203,15.217,0.92,0
431,7.183333333333334,left,374.84,212.644,37.023,178.722,0.9,1
431,7.183333333333334,right,464.498,212.829,36.027,-6.917,0.9,1
431,7.183333333333334,right,239.568,202.706,34.216,15.93,0.9,1
432,7.2,right,246.426,232.81,22.107,14.476,0.92,0
432,7.2,left,377.463,212.461,38.175,177.035,0.9,1
432,7.2,right,465.087,213.366,35.692,-6.099,0.9,1
432,7.2,right,240.001,202.853,34.29,18.664,0.9,1
433,7.216666666666667,right,246.863,232.299,21.277,16.607,0.92,0
433,7.216666666666667,left,378.914,212.421,37.459,177.962,0.9,1
433,7.216666666666667,right,466.533,212.693,37.973,-7.542,0.9,1
433,7.216666666666667,right,240.38,203.045,35.107,14.672,0.9,1
